iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,rank
DNK,Denmark,2016,37.011,6.48,14.288,1.095,0.192,8.414,1.473,0.273,0.048,7.012,1.228,19.842,3.474,0.375,0.066,5.13,1.808,0.144,0.189,51.299,8.982,0.2,3956.126,75.609,1822.596,17.82,249.132,1777.457,13.513,38.6,0.1,0.07,0.06,0.07,0.1,0.17,0.13,0.25,0.21,0.25,0.11,0.12,0.33,0.17,49.19,8.613,48.33,8.462,7.17,1.255,5.08,0.889,5711346,2.57E+11,195.859,34292.971,0.763,62
BIH,Bosnia and Herzegovina,2016,21.734,6.418,,0.322,0.095,16.154,4.77,,,0.421,0.124,4.837,1.428,,,17.73,3.274,0.563,0.299,,,,864.625,9.651,686.565,,22.475,145.609,,,0.06,0.02,0.11,,0.01,0.04,,0.06,0.03,0.09,,0.01,0.03,,25.46,7.519,27.2,8.032,3.46,1.022,1.21,0.357,3386263,38586310656,72.588,21435.977,1.881,63
SVK,Slovakia,2016,34.856,6.405,11.139,1.341,0.246,13.829,2.541,0.02,0.004,8.85,1.626,9.954,1.829,0.863,0.158,1.29,0.445,0.255,0.192,45.995,8.452,0.336,3733.317,53.526,2609.834,0.641,458.876,581.901,28.539,31.96,0.1,0.09,0.1,0.01,0.13,0.08,0.29,0.24,0.15,0.36,0,0.21,0.11,0.35,37.52,6.895,38.58,7.089,4.38,0.805,2.01,0.369,5442001,1.37E+11,181.061,33271.063,1.324,64
BGR,Bulgaria,2016,45.502,6.362,-6.705,1.194,0.167,24.156,3.378,0.813,0.114,5.939,0.83,12.086,1.69,1.314,0.184,-5.74,-2.773,0.367,0.217,38.798,5.425,0.313,3660.324,100.026,2062.735,6.235,313.928,1156.509,20.89,-14.74,0.13,0.08,0.17,0.21,0.09,0.1,0.44,0.24,0.27,0.28,0.04,0.15,0.21,0.26,20.47,2.862,54.27,7.588,7.09,0.991,4.01,0.561,7151948,1.24E+11,210.044,29368.851,1.695,65
BLR,Belarus,2016,59.851,6.336,1.453,2.147,0.227,3.171,0.336,0.001,0,33.885,3.587,19.615,2.077,1.033,0.109,3.13,1.814,0.355,0.224,61.305,6.49,0.363,4668.297,78.214,499.197,9.979,1147.213,2885.032,48.662,2.43,0.17,0.15,0.02,0,0.49,0.16,0.35,0.3,0.21,0.07,0.06,0.53,0.53,0.6,62.24,6.589,83.59,8.85,16.55,1.752,11.75,1.244,9445638,1.69E+11,267.803,28352.048,1.587,66
GLP,Guadeloupe,2016,2.527,6.32,,,,0.462,1.157,,,,,2.064,5.164,,,2.28,0.056,,0.299,,,,73.757,,8.354,,,65.403,,,0.01,,0,,,0.02,,0,,0,,,0.01,,,,,,,,,,399760,,8.454,21148.261,,67
CYP,Cyprus,2016,7.373,6.301,0.046,0.883,0.755,0.002,0.002,,,0,0,6.474,5.533,0.013,0.011,5.78,0.403,0.288,0.233,7.419,6.34,0.29,264.327,29.764,3.693,,0.027,229.617,1.225,0.62,0.02,0.06,0,,0,0.05,0,0.02,0.08,0,,0,0.04,0.02,8.29,7.084,8.54,7.298,0.72,0.615,0.37,0.316,1170189,25590757376,31.641,27039.427,1.236,68
MTQ,Martinique,2016,2.316,6.147,,,,,,,,,,2.316,6.147,,,2.28,0.052,,0.243,,,,79.051,,,,,79.051,,,0.01,,,,,0.02,,0.01,,,,,0.01,,,,,,,,,,376789,,9.529,25289.34,,69
,Upper-middle-income countries,2016,15218.325,6.11,-1772.415,922.383,0.37,8574.839,3.443,136.612,0.055,2024.619,0.813,3356.689,1.348,203.182,0.082,-0.56,-85.336,0.44,0.248,13445.91,5.398,0.389,440961.19,17675.626,236424.329,4217.784,55907.298,121810.755,4925.4,-11.65,42.93,62.38,59.71,35.24,29.06,28.07,67.99,28.4,47.95,32.36,26.22,25.92,22.35,60.43,,,,,,,,,,,,,,70
AND,Andorra,2016,0.469,6.068,,,,,,,,,,0.469,6.068,,,0.79,0.004,,,,,,13.143,,,,,13.143,,,0,,,,,0,,0,,,,,0,,0.59,7.633,0.59,7.633,0.05,0.647,0,0,77295,,,,,71
GBR,United Kingdom,2016,399.337,6.023,144.159,4.553,0.069,47.756,0.72,4.525,0.068,164.809,2.486,174.92,2.638,2.775,0.042,-5.45,-23.003,0.162,0.18,543.496,8.198,0.221,76693.102,502.525,56701.81,273.571,6361.299,12758.253,95.645,36.1,1.13,0.31,0.33,1.17,2.37,1.46,0.93,4.94,1.36,7.76,1.7,2.95,2.34,1.17,464.28,7.003,475.24,7.168,52.05,0.785,28.28,0.427,66297944,2.46E+12,2219.957,33484.556,0.902,72
HKG,Hong Kong,2016,43.389,5.99,61.451,0.725,0.1,25.373,3.503,,,6.236,0.861,11.054,1.526,,,2.35,0.997,0.124,0.13,104.84,14.474,0.3,1461.968,29.876,694.337,,99.419,638.337,,141.63,0.12,0.05,0.18,,0.09,0.09,,0.09,0.08,0.1,,0.05,0.12,,,,,,,,,,7243541,3.50E+11,335.049,46254.8,0.957,73
TCA,Turks and Caicos Islands,2016,0.216,5.913,,,,,,,,,,0.216,5.913,,,5.36,0.011,,0.245,,,,3.034,,,,,3.034,,,0,,,,,0,,0,,,,,0,,,,,,,,,,36558,,0.882,24138,,74
ITA,Italy,2016,358.061,5.902,97.178,7.68,0.127,48.559,0.8,2.189,0.036,140.758,2.32,155.91,2.57,2.965,0.049,-0.9,-3.242,0.177,0.2,455.239,7.504,0.225,23393.599,911.618,4575.984,84.289,4776.879,12917.17,127.66,27.14,1.01,0.52,0.34,0.56,2.02,1.3,0.99,1.51,2.47,0.63,0.52,2.21,2.37,1.57,398.64,6.571,411.45,6.783,44.68,0.737,18.06,0.298,60663068,2.03E+12,1790.446,29514.59,0.883,75
MSR,Montserrat,2016,0.029,5.888,,,,,,,,,,0.029,5.888,,,-50,-0.029,,0.214,,,,1.506,,,,,1.506,,,0,,,,,0,,0,,,,,0,,,,,,,,,,4978,,0.137,27508.27,,76
VEN,Venezuela,2016,169.477,5.677,12.631,2.879,0.096,0.561,0.019,33.921,1.136,48.757,1.633,83.36,2.792,,,-5.91,-10.647,0.371,0.204,182.108,6.1,0.399,7389.195,144.233,37.078,1265.486,2191.736,3750.662,,7.45,0.48,0.19,0,8.75,0.7,0.7,,0.48,0.39,0.01,7.87,1.02,0.69,,301.07,10.086,257.6,8.629,73.95,2.477,13.52,0.453,29851249,4.56E+11,830.519,27821.904,1.819,77
ESP,Spain,2016,260.758,5.592,13.414,9.414,0.202,45.584,0.978,3.763,0.081,57.66,1.236,141.523,3.035,2.814,0.06,-4.03,-10.936,0.184,0.166,274.171,5.879,0.194,13848.564,660.035,4700.659,65.275,1326.381,7000.398,95.816,5.14,0.74,0.64,0.32,0.97,0.83,1.18,0.94,0.89,1.79,0.64,0.41,0.61,1.28,1.18,301.97,6.475,315.83,6.773,39.27,0.842,19.87,0.426,46634131,1.42E+12,1566.914,33600.154,1.106,78
SYC,Seychelles,2016,0.535,5.589,,,,,,,,,,0.535,5.589,,,11.45,0.055,0.216,0.106,,,,11.194,,,,,11.194,,,0,,,,,0,,0,,,,,0,,0.69,7.209,0.69,7.209,0.09,0.94,0,0,95711,2476032000,5.031,52568.51,2.032,79
IRQ,Iraq,2016,194.361,5.309,,3.493,0.095,,,34.046,0.93,14.286,0.39,142.537,3.893,,,17.34,28.715,0.367,0.362,,,,3799.686,110.451,,574.826,287.829,2826.389,,,0.55,0.24,,8.78,0.21,1.19,,0.24,0.3,,3.57,0.13,0.52,,197.79,5.403,197.3,5.389,15.84,0.433,4.77,0.13,36610632,5.30E+11,536.855,14663.923,1.013,80
BHS,Bahamas,2016,1.979,5.235,,,,0.004,0.01,,,,,1.975,5.226,,,-7.38,-0.158,,0.16,,,,159.747,,0.249,,,155.236,,,0.01,,0,,,0.02,,0.01,,0,,,0.03,,2.6,6.88,2.57,6.8,0.25,0.662,0.1,0.265,377923,,12.373,32740.562,,81
UKR,Ukraine,2016,234.006,5.233,-28.295,3.623,0.081,126.828,2.836,2.373,0.053,64.149,1.435,34.121,0.763,2.912,0.065,4.55,10.184,0.574,0.224,205.711,4.601,0.505,29667.55,381.317,16509.873,159.233,5985.044,6531.28,100.804,-12.09,0.66,0.24,0.88,0.61,0.92,0.29,0.97,1.91,1.03,2.26,0.99,2.77,1.2,1.24,277.97,6.217,290.1,6.488,64.14,1.434,23.93,0.535,44713708,4.07E+11,1042.61,23317.455,2.56,82
,Reunion,2016,4.525,5.202,,,,2.077,2.388,,,,,2.448,2.815,,,2.28,0.101,,0.324,,,,105.849,,32.262,,,73.587,,,0.01,,0.01,,,0.02,,0.01,,0,,,0.01,,,,,,,,,,869742,,13.979,16072.855,,83
ATG,Antigua and Barbuda,2016,0.491,5.194,,,,,,,,,,0.491,5.194,,,2.29,0.011,,0.159,,,,19.621,,,,,19.621,,,0,,,,,0,,0,,,,,0,,1.13,11.955,1.13,11.955,0.2,2.116,0.02,0.212,94520,,3.089,32681.267,,84
FRA,France,2016,333.579,5.158,97.881,6.437,0.1,35.683,0.552,2.868,0.044,88.66,1.371,196.115,3.033,3.816,0.059,1.11,3.668,0.134,0.123,431.46,6.672,0.174,37476.749,668.094,18907.692,158.89,3223.745,14395.512,122.817,29.34,0.94,0.44,0.25,0.74,1.27,1.64,1.28,2.41,1.81,2.59,0.99,1.49,2.64,1.51,368.04,5.691,430.02,6.65,59.94,0.927,37.55,0.581,64667590,2.48E+12,2718.111,42032.042,1.096,85
SRB,Serbia,2016,45.034,5.086,,0.748,0.084,31.07,3.509,,,4.328,0.489,8.89,1.004,,,2.95,1.288,0.478,0.234,,,,2552.196,25.701,1927.921,,174.239,423.394,,,0.13,0.05,0.22,,0.06,0.07,,0.16,0.07,0.26,,0.08,0.08,,64.1,7.24,64.18,7.249,12.4,1.401,4.91,0.555,8853963,94185455616,192.316,21720.911,2.042,86
TUR,Turkey,2016,401.24,5.026,27.539,35.716,0.447,151.353,1.896,0.158,0.002,91.841,1.15,115.883,1.452,6.288,0.079,5.22,19.908,0.268,0.24,428.779,5.371,0.286,9202.883,707.624,3819.014,4.676,1290.106,3272.115,109.347,6.86,1.13,2.42,1.05,0.04,1.32,0.97,2.1,0.59,1.92,0.52,0.03,0.6,0.6,1.34,432.17,5.414,460.82,5.773,44.51,0.558,35.14,0.44,79827868,1.50E+12,1669.622,20915.283,1.114,87
,North America (excl. USA),2016,1223.336,4.953,-18.792,31.419,0.127,129.887,0.526,28.943,0.117,398.558,1.614,632.277,2.56,2.251,0.009,-1.42,-17.598,0.29,0.175,1204.544,4.877,0.286,56393.211,1174.546,10882.231,1146.753,11681.272,31431.039,77.37,-1.54,3.45,2.12,0.9,7.47,5.72,5.29,0.75,3.63,3.19,1.49,7.13,5.42,5.77,0.95,,,,,,,,,,,,,,88
NRU,Nauru,2016,0.051,4.898,,,,,,,,,,0.051,4.898,,,-6.67,-0.004,,0.14,,,,4.635,,,,,4.635,,,0,,,,,0,,0,,,,,0,,0.07,6.683,0.07,6.683,0,0,0,0,10474,,0.365,34837.045,,89
PRT,Portugal,2016,50.458,4.887,4.403,2.297,0.222,10.832,1.049,1.066,0.103,9.82,0.951,25.591,2.478,0.852,0.082,-3.5,-1.832,0.194,0.166,54.861,5.313,0.211,2419.855,150.135,620.18,13.769,164.617,1449.383,21.771,8.73,0.14,0.16,0.08,0.27,0.14,0.21,0.29,0.16,0.41,0.08,0.09,0.08,0.27,0.27,66.81,6.47,66.38,6.429,11.44,1.108,3.23,0.313,10325540,2.60E+11,304.75,29514.185,1.172,90
HUN,Hungary,2016,47.072,4.826,15.827,0.705,0.072,9.77,1.002,0.137,0.014,19.324,1.981,16.572,1.699,0.564,0.058,0.98,0.457,0.206,0.185,62.899,6.449,0.275,4814.575,85.364,2576.65,12.115,934.33,1185.303,20.813,33.62,0.13,0.05,0.07,0.04,0.28,0.14,0.19,0.31,0.23,0.35,0.08,0.43,0.22,0.26,60.86,6.24,58.96,6.045,7.2,0.738,5.42,0.556,9752970,2.28E+11,254.049,26048.404,1.112,91
OWID_WRL,World,2016,35452.459,4.75,0,1478.758,0.198,14360.628,1.924,387.691,0.052,6967.333,0.933,11959.219,1.602,298.83,0.04,-0.12,-43.947,0.331,0.231,35452.459,4.75,0.331,1552442.538,36861.114,730640.879,16088.047,215704.389,544998.164,6522.779,0,100,100,100,100,100,100,100,100,100,100,100,100,100,80.03,47413.95,6.353,46146.35,6.184,8172.01,1.095,3027.74,0.406,7464344232,1.07E+14,153261.574,20532.49,1.431,92
CHE,Switzerland,2016,39.193,4.677,77.815,1.769,0.211,0.533,0.064,0.028,0.003,7.131,0.851,29.556,3.527,0.175,0.021,1.19,0.462,0.077,0.127,117.007,13.963,0.23,2878.694,129.584,589.793,1.105,196.673,1955.436,6.103,198.54,0.11,0.12,0,0.01,0.1,0.25,0.06,0.19,0.35,0.08,0.01,0.09,0.36,0.07,45.95,5.483,48.19,5.751,4.86,0.58,2.19,0.261,8379915,5.09E+11,307.948,36748.33,0.606,93
CHL,Chile,2016,84.392,4.635,6.845,1.12,0.062,27.007,1.483,0.249,0.014,9.951,0.546,46.064,2.53,,,3.14,2.568,0.215,0.194,91.237,5.01,0.232,2567.307,52.598,793.787,78.572,264.856,1377.494,,8.11,0.24,0.08,0.19,0.06,0.14,0.39,,0.17,0.14,0.11,0.49,0.12,0.25,,50.37,2.766,108.15,5.939,13.05,0.717,6.35,0.349,18209072,3.93E+11,435.776,23931.8,1.11,94
LTU,Lithuania,2016,13.351,4.62,7.975,0.452,0.157,0.749,0.259,0.251,0.087,4.149,1.436,7.677,2.657,0.074,0.026,0.24,0.032,0.188,0.207,21.326,7.38,0.301,1502.857,44.951,181.776,11.381,272.808,988.69,3.251,59.74,0.04,0.03,0.01,0.06,0.06,0.06,0.02,0.1,0.12,0.02,0.07,0.13,0.18,0.04,18.21,6.302,18.82,6.513,3.32,1.149,3.64,1.26,2889555,70911025152,64.473,22312.538,0.909,95
KNA,Saint Kitts and Nevis,2016,0.238,4.613,,,,,,,,,,0.238,4.613,,,1.56,0.004,,0.217,,,,5.401,,,,,5.401,,,0,,,,,0,,0,,,,,0,,0.35,6.779,0.35,6.779,0.08,1.55,0.02,0.387,51629,,1.097,21253.224,,96
NIU,Niue,2016,0.007,4.549,,,,,,,,,,0.007,4.549,,,0,0,,0.236,,,,0.249,,,,,0.249,,,0,,,,,0,,0,,,,,0,,0.01,6.207,0.01,6.207,0,0,0,0,1611,,0.031,18941.887,,97
BRB,Barbados,2016,1.283,4.49,,0.071,0.247,,,,,0.033,0.115,1.18,4.128,,,1.74,0.022,0.367,0.184,,,,50.168,3.345,,,1.541,45.19,,,0,0,,,0,0.01,,0,0.01,,,0,0.01,,3.81,13.331,3.82,13.366,2.33,8.153,0.05,0.175,285798,3492872960,6.989,24453.679,2.001,98
SWE,Sweden,2016,43.262,4.398,26.678,1.554,0.158,8.002,0.814,0.64,0.065,2.266,0.23,30.215,3.072,0.585,0.06,-0.78,-0.341,0.098,0.073,69.94,7.111,0.158,4823.695,104.829,1471.444,14.405,62.906,3153.179,16.932,61.67,0.12,0.11,0.06,0.16,0.03,0.25,0.2,0.31,0.28,0.2,0.09,0.03,0.58,0.21,32.87,3.342,49.52,5.035,4.77,0.485,4.96,0.504,9836003,4.43E+11,593.814,60371.507,1.34,99
ARG,Argentina,2016,190.977,4.389,4.219,4.029,0.093,4.192,0.096,1.898,0.044,96.303,2.213,84.556,1.943,,,-0.74,-1.429,0.23,0.189,195.196,4.486,0.236,7737.765,180.513,523.409,177.133,2497.746,4358.964,,2.21,0.54,0.27,0.03,0.49,1.38,0.71,,0.5,0.49,0.07,1.1,1.16,0.8,,396.27,9.108,366.37,8.421,115.67,2.659,46.48,1.068,43508459,8.28E+11,1009.007,23191.054,1.218,100
HRV,Croatia,2016,18.083,4.297,3.064,1.077,0.256,2.561,0.609,0.208,0.049,4.729,1.124,9.373,2.227,0.136,0.032,1.49,0.266,0.225,0.194,21.148,5.025,0.264,1007.367,52.01,134.434,17.358,180.288,618.276,5.001,16.95,0.05,0.07,0.02,0.05,0.07,0.08,0.05,0.06,0.14,0.02,0.11,0.08,0.11,0.06,18.39,4.37,22.73,5.401,3.74,0.889,1.63,0.387,4208611,80230187008,93.153,22133.938,1.161,101
,Asia,2016,19218.166,4.294,-1388.005,1176.359,0.263,10504.449,2.347,130.364,0.029,2659.839,0.594,4549.715,1.017,197.44,0.044,0.43,82.256,0.383,0.25,17830.162,3.984,0.356,452082.621,21445.465,236842.485,5787.171,45720.912,137613.098,4673.49,-7.22,54.21,79.55,73.15,33.63,38.18,38.04,66.07,29.12,58.18,32.42,35.97,21.2,25.25,57.34,,,,,,,,,4475437603,,,,,102
THA,Thailand,2016,283.435,4.11,-10.942,16.743,0.243,59.1,0.857,,,84.539,1.226,123.052,1.784,,,-0.79,-2.253,0.273,0.192,272.492,3.951,0.263,6272.771,422.464,1141.401,,1355.668,3353.238,,-3.86,0.8,1.13,0.41,,1.21,1.03,,0.4,1.15,0.16,,0.63,0.62,,410.92,5.958,395.18,5.73,78.08,1.132,20.52,0.298,68971313,1.04E+12,1478.031,21429.643,1.425,103
,Asia (excl. China & India),2016,7115.499,4.097,-164.281,310.034,0.178,1902.772,1.096,128.481,0.074,2143.455,1.234,2601.245,1.498,29.513,0.017,1.38,96.576,0.283,0.217,6951.218,4.002,0.277,213571.866,7921.912,60146.466,5596.932,39913.531,99357.48,635.545,-2.31,20.07,20.97,13.25,33.14,30.76,21.75,9.88,13.76,21.49,8.23,34.79,18.5,18.23,7.8,,,,,,,,,,,,,,104
SUR,Suriname,2016,2.276,4.029,,0.008,0.014,,,,,0.007,0.013,2.261,4.002,,,-15.78,-0.426,,0.208,,,,105.47,1.229,,,0.117,102.717,,,0.01,0,,,0,0.02,,0.01,0,,,0,0.02,,13.42,23.757,4.06,7.187,1.4,2.478,0.27,0.478,564883,,10.94,19367.388,,105
COK,Cook Islands,2016,0.07,3.973,,,,,,,,,,0.07,3.973,,,0,0,,0.158,,,,1.883,,,,,1.883,,,0,,,,,0,,0,,,,,0,,0.09,5.137,0.09,5.137,0.01,0.571,0,0,17521,,0.44,25125.744,,106
LIE,Liechtenstein,2016,0.15,3.972,,,,,,,,0.051,1.354,0.099,2.618,,,-6.31,-0.01,,,,,,5.524,,,,1.441,4.082,,,0,,,,0,0,,0,,,,0,0,,0.19,5.046,0.19,5.046,0.02,0.531,0.01,0.266,37655,,,,,107
LBN,Lebanon,2016,26.501,3.947,,2.351,0.35,0.627,0.093,,,,,23.523,3.503,,,2.98,0.766,0.271,0.254,,,,626.279,62.446,12.846,,,550.409,,,0.07,0.16,0,,,0.2,,0.04,0.17,0,,,0.1,,33.71,5.021,33.79,5.033,3.1,0.462,0.74,0.11,6714281,97868324864,104.397,15548.528,1.067,108
MEX,Mexico,2016,482.798,3.915,14.037,17.518,0.142,47.621,0.386,14.612,0.118,151.455,1.228,251.592,2.04,,,0.17,0.823,0.251,0.223,496.835,4.028,0.258,18367.368,591.956,1341.348,499.292,3582.706,12352.066,,2.91,1.36,1.18,0.33,3.77,2.17,2.1,,1.18,1.61,0.18,3.1,1.66,2.27,,698.62,5.664,682.91,5.537,142.31,1.154,43.25,0.351,123333379,1.92E+12,2162.935,17537.305,1.124,109
AZE,Azerbaijan,2016,37.055,3.806,2.198,0.726,0.075,0.004,0,2.689,0.276,21.508,2.209,12.128,1.246,,,0.18,0.066,0.235,0.219,39.252,4.032,0.249,2353.733,26.622,24.272,41.416,946.767,1314.656,,5.93,0.1,0.05,0,0.69,0.31,0.1,,0.15,0.07,0,0.26,0.44,0.24,,79.97,8.214,81.89,8.411,44.82,4.604,3.97,0.408,9736041,1.58E+11,169.349,17393.984,1.073,110
ROU,Romania,2016,74.152,3.746,0.314,3.181,0.161,21.177,1.07,0.556,0.028,21.809,1.102,26.213,1.324,1.216,0.061,-2.89,-2.209,0.215,0.196,74.467,3.762,0.216,8192.16,246.626,2456.464,26.52,2781.867,2649.731,30.953,0.42,0.21,0.22,0.15,0.14,0.31,0.22,0.41,0.53,0.67,0.34,0.16,1.29,0.49,0.38,82.96,4.191,105.85,5.347,24.47,1.236,8.28,0.418,19796280,3.45E+11,377.311,19059.668,1.093,111
DZA,Algeria,2016,148.929,3.673,,9.356,0.231,,,6.269,0.155,78.677,1.94,54.627,1.347,,,-0.5,-0.754,0.259,0.241,,,,3949.072,186.329,,566.099,1710.762,1373.755,,,0.42,0.63,,1.62,1.13,0.46,,0.25,0.51,,3.52,0.79,0.25,,210.03,5.179,209.79,5.173,49.42,1.219,11.91,0.294,40551398,5.75E+11,616.941,15213.811,1.074,112
LVA,Latvia,2016,7.21,3.652,4.878,0.346,0.175,0.166,0.084,0,0,2.607,1.321,4.059,2.056,0.032,0.016,-0.71,-0.052,0.166,0.166,12.088,6.123,0.279,920.78,13.92,151.673,1.559,145.605,606.156,1.868,67.65,0.02,0.02,0,0,0.04,0.03,0.01,0.06,0.04,0.02,0.01,0.07,0.11,0.02,8.56,4.336,11.34,5.744,1.99,1.008,1.94,0.983,1974265,43297222656,43.496,22031.727,1.005,113
MUS,Mauritius,2016,4.346,3.444,1.006,,,1.715,1.359,,,,,2.631,2.085,,,3.22,0.136,0.17,0.177,5.351,4.24,0.21,98.349,,24.323,,,74.026,,23.14,0.01,,0.01,,,0.02,,0.01,,0,,,0.01,,6.5,5.151,6.53,5.175,1.88,1.49,0.24,0.19,1261870,25506041856,24.531,19439.962,0.962,114
UZB,Uzbekistan,2016,108.169,3.44,,3.375,0.107,7.094,0.226,,,86.991,2.767,10.71,0.341,,,6.66,6.757,0.354,0.211,,,,5861.481,151.677,516.971,,3452.731,1706.81,,,0.31,0.23,0.05,,1.25,0.09,,0.38,0.41,0.07,,1.6,0.31,,227.54,7.237,230.9,7.344,106.52,3.388,15.9,0.506,31441753,3.06E+11,513.015,16316.349,1.677,115
MKD,North Macedonia,2016,6.987,3.358,,0.333,0.16,3.437,1.652,,,0.363,0.174,2.854,1.372,,,-0.52,-0.037,0.262,0.231,,,,606.447,16.689,401.715,,3.602,184.231,,,0.02,0.02,0.02,,0.01,0.02,,0.04,0.05,0.05,,0,0.03,,10.53,5.061,10.53,5.061,2.49,1.197,0.58,0.279,2080746,26681432064,30.236,14531.437,1.133,116
MLT,Malta,2016,1.405,3.223,3.472,,,0,0,,,0,0,1.404,3.22,0.001,0.003,-19.28,-0.336,0.103,0.043,4.877,11.183,0.357,98.23,,6.408,,0.001,91.797,0.023,247.02,0,,0,,0,0.01,0,0.01,,0,,0,0.02,0,1.86,4.265,1.87,4.288,0.22,0.504,0.05,0.115,436099,13651020800,32.548,74633.607,2.384,117
MNE,Montenegro,2016,2.015,3.213,,,,1.183,1.887,,,,,0.832,1.326,,,-9.98,-0.224,0.184,0.152,,,,94.163,,67.314,,,26.815,,,0.01,,0.01,,,0.01,,0.01,,0.01,,,0,,3.43,5.468,3.4,5.42,0.83,1.323,0.18,0.287,627271,10966155264,13.306,21211.798,1.213,118
GUY,Guyana,2016,2.345,3.04,,0.158,0.204,,,,,,,2.187,2.836,,,17.06,0.342,,0.249,,,,91.091,0.198,,,,90.86,,,0.01,0.01,,,,0.02,,0.01,0,,,,0.02,,18.84,24.424,4.72,6.119,1.46,1.893,0.92,1.193,771363,,9.426,12219.565,,119
MDV,Maldives,2016,1.436,3.021,,,,,,,,,,1.436,3.021,,,9.5,0.125,,0.206,,,,18.067,,,,,18.067,,,0,,,,,0.01,,0,,,,,0,,2.12,4.458,2.12,4.458,0.12,0.252,0.03,0.063,475505,,6.972,14662.564,,120
BWA,Botswana,2016,6.334,2.932,10.599,0.006,0.003,3.572,1.654,,,,,2.755,1.276,,,16.75,0.909,0.19,0.245,16.933,7.84,0.508,122.338,0.231,71.477,,,50.625,,167.35,0.02,0,0.02,,,0.02,,0.01,0,0.01,,,0.01,,54.92,25.427,13.58,6.287,3.87,1.792,2.43,1.125,2159925,33339518976,25.816,11952.154,0.774,121
,Macao,2016,1.77,2.888,,,,,,,,0.018,0.03,1.751,2.858,,,-12.74,-0.258,,0.138,,,,50.905,,,,0.913,48.708,,,0,,,,0,0.01,,0,,,,0,0.01,,,,,,,,,,612824,,12.785,20863.043,,122
JAM,Jamaica,2016,8.163,2.809,0.771,0.396,0.136,0.256,0.088,,,0.018,0.006,7.493,2.578,,,2.1,0.168,0.431,0.219,8.935,3.074,0.472,421.545,13.085,5.07,,0.018,403.371,,9.45,0.02,0.03,0,,0,0.06,,0.03,0.04,0,,0,0.07,,9.41,3.238,9.23,3.176,0.8,0.275,0.41,0.141,2906242,18942029824,37.221,12807.383,1.965,123
,South America,2016,1164.898,2.799,75.198,44.571,0.107,118.252,0.284,56.23,0.135,274.628,0.66,664.824,1.598,6.392,0.015,-3.32,-40.064,0.197,0.169,1240.096,2.98,0.209,38980.865,1429.734,4316.781,2118.224,6823.606,24154.843,137.677,6.46,3.29,3.01,0.82,14.5,3.94,5.56,2.14,2.51,3.88,0.59,13.17,3.16,4.43,1.69,,,,,,,,,416164871,,,,,124
PYF,French Polynesia,2016,0.758,2.762,,,,,,,,,,0.758,2.762,,,-3.27,-0.026,,0.161,,,,25.56,,,,,25.56,,,0,,,,,0.01,,0,,,,,0,,,,,,,,,,274576,,4.72,17191.247,,125
GAB,Gabon,2016,5.441,2.71,,0.136,0.068,,,1.726,0.86,1.022,0.509,2.557,1.274,,,3.26,0.172,0.15,0.268,,,,240.264,3.09,,124.881,15.894,96.399,,,0.02,0.01,,0.45,0.01,0.02,,0.02,0.01,,0.78,0.01,0.02,,14.85,7.396,8.36,4.164,1.15,0.573,0.47,0.234,2007882,36204781568,20.321,10120.686,0.561,126
LCA,Saint Lucia,2016,0.487,2.707,,,,,,,,,,0.487,2.707,,,1.53,0.007,0.29,0.262,,,,12.414,,,,,12.414,,,0,,,,,0,,0,,,,,0,,0.54,3,0.69,3.833,0.27,1.5,0.03,0.167,180028,1678211968,1.861,10338.117,1.109,127
GUF,French Guiana,2016,0.718,2.682,,,,,,,,,,0.718,2.682,,,2.28,0.016,,0.147,,,,24.629,,,,,24.629,,,0,,,,,0.01,,0,,,,,0,,,,,,,,,,267824,,4.889,18255.756,,128
PAN,Panama,2016,10.555,2.615,12.614,0.853,0.211,0.832,0.206,,,,,8.871,2.197,,,-2.96,-0.322,0.133,0.089,23.169,5.739,0.292,264.235,16.872,7.361,,,239.595,,119.51,0.03,0.06,0.01,,,0.07,,0.02,0.05,0,,,0.04,,22.72,5.628,18.3,4.533,5.24,1.298,1.31,0.324,4037073,79468544000,118.744,29413.474,1.494,129
